mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
36	35	139	139	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	298								
36	35	140	140	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	299								83
36	35	281/2	281/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	300								
36	35	141	141	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	301								84
36	35	283/2	283/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	302								
36	35	139	139	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	303								
36	35	140	140	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	304								
36	35	140	140	0.5	1/2	1/2	Chord	2/2	1	3	1/8	1/8	1	305								
37	36	142	142	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	306								
37	36	142	142	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	307								
