mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
22	21	123/2	123/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	245							
22	21	247/4	247/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	246							
22	21	62	62	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	247							
22	21	249/4	249/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	248							
22	21	125/2	125/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	249							
22	21	251/4	251/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	250							
22	21	63	63	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	251							
23	22	253/4	253/4	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	252							
23	22	127/2	127/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	253							
23	22	255/4	255/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	254							
23	22	64	64	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	255							
23	22	257/4	257/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	256							
23	22	129/2	129/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	257							
23	22	259/4	259/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	258							
23	22	65	65	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	259							
23	22	261/4	261/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	260							
23	22	131/2	131/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	261							
23	22	263/4	263/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	262							
23	22	66	66	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	263							
24	23	265/4	265/4	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	264							
24	23	133/2	133/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	265							
24	23	267/4	267/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	266							
24	23	67	67	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	267							
24	23	269/4	269/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	268							
24	23	135/2	135/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	269							
24	23	271/4	271/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	270							
24	23	68	68	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	271							
24	23	273/4	273/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	272							
24	23	137/2	137/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	273							
24	23	275/4	275/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	274							
24	23	69	69	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	275							
25	24	277/4	277/4	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	276							
25	24	139/2	139/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	277							
25	24	279/4	279/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	278							
25	24	70	70	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	279							
25	24	281/4	281/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	280							
25	24	141/2	141/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	281							
25	24	283/4	283/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	282							
25	24	71	71	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	283							
25	24	285/4	285/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	284							
25	24	143/2	143/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	285							
