mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
36	35	415/4	415/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	288						
36	35	104	104	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	289						49
36	35	417/4	417/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	290						
36	35	209/2	209/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	291						50
36	35	419/4	419/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	292						50
36	35	105	105	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	293						50
36	35	421/4	421/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	294						
37	36	211/2	211/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	295						
37	36	106	106	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	296						
37	36	213/2	213/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	297						51
37	36	107	107	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	298						51
37	36	429/4	429/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	299						
37	36	215/2	215/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	300						52
37	36	431/4	431/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	301						52
37	36	108	108	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	302						52
37	36	433/4	433/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	303						
38	37	217/2	217/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	304						53
38	37	435/4	435/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	305						53
38	37	109	109	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	306						53
38	37	437/4	437/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	307						
38	37	219/2	219/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	308						54
38	37	439/4	439/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	309						
38	37	110	110	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	310						55
38	37	441/4	441/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	311						
38	37	221/2	221/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	312						56
38	37	443/4	443/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	313						56
38	37	111	111	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	314						56
38	37	445/4	445/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	315						
39	38	223/2	223/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	316						
39	38	112	112	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	317						
39	38	225/2	225/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	318						57
39	38	113	113	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	319						57
39	38	453/4	453/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	320						
39	38	227/2	227/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	321						58
39	38	455/4	455/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	322						58
39	38	114	114	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	323						58
39	38	457/4	457/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	324						
40	39	229/2	229/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	325						59
40	39	459/4	459/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	326						59
40	39	115	115	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	327						59
40	39	461/4	461/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	328						
40	39	231/2	231/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	329						60
40	39	463/4	463/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	330						
40	39	116	116	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	331						61
40	39	465/4	465/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	332						
40	39	233/2	233/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	333						62
40	39	467/4	467/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	334						62
40	39	117	117	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	335						62
40	39	469/4	469/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	336						
41	40	235/2	235/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	337						63
41	40	471/4	471/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	338						63
41	40	118	118	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	339						63
41	40	473/4	473/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	340						
41	40	237/2	237/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	341						64
41	40	475/4	475/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	342						64
41	40	119	119	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	343						64
41	40	477/4	477/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	344						
41	40	239/2	239/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	345						65
41	40	479/4	479/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	346						65
41	40	120	120	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	347						65
41	40	481/4	481/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	348						
42	41	241/2	241/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	349						
42	41	121	121	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	350						66
42	41	485/4	485/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	351						
42	41	243/2	243/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	352						67
42	41	487/4	487/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	353						67
42	41	122	122	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	354						67
42	41	489/4	489/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	355						
42	41	245/2	245/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	356						68
42	41	491/4	491/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	357						
42	41	123	123	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	358						69
42	41	493/4	493/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	359						
43	42	247/2	247/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	360						
43	42	249/2	249/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	361						
43	42	125	125	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	362						
43	42	501/4	501/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	363						
43	42	251/2	251/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	364						
43	42	126	126	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	365						
44	43	253/2	253/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	366						
44	43	127	127	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	367						
44	43	255/2	255/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	368						
44	43	128	128	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	369						70
44	43	513/4	513/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	370						70
44	43	257/2	257/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	371						70
44	43	515/4	515/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	372						70
44	43	129	129	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	373						70
44	43	517/4	517/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	374						
45	44	259/2	259/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	375						
45	44	130	130	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	376						71
45	44	521/4	521/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	377						71
45	44	261/2	261/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	378						
45	44	131	131	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	379						
45	44	263/2	263/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	380						
45	44	132	132	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	381						
46	45	265/2	265/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	382						
46	45	133	133	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	383						
46	45	267/2	267/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	384						
46	45	134	134	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	385						72
46	45	537/4	537/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	386						72
46	45	269/2	269/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	387						72
46	45	539/4	539/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	388						72
46	45	135	135	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	389						72
46	45	541/4	541/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	390						
47	46	271/2	271/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	391						
47	46	136	136	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	392						73
47	46	545/4	545/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	393						73
47	46	273/2	273/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	394						
47	46	137	137	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	395						
47	46	275/2	275/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	396						
47	46	138	138	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	397						
48	47	277/2	277/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	398						
48	47	139	139	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	399						74
48	47	557/4	557/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	400						74
48	47	279/2	279/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	401						
48	47	140	140	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	402						
48	47	281/2	281/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	403						
48	47	141	141	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	404						
49	48	283/2	283/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	405						
49	48	142	142	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	406						75
49	48	569/4	569/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	407						75
49	48	285/2	285/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	408						
49	48	143	143	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	409						
49	48	287/2	287/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	410						
49	48	144	144	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	411						
50	49	289/2	289/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	412						
50	49	145	145	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	413						76
50	49	581/4	581/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	414						
50	49	291/2	291/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	415						77
50	49	583/4	583/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	416						77
50	49	146	146	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	417						77
50	49	585/4	585/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	418						
50	49	293/2	293/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	419						78
50	49	587/4	587/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	420						78
50	49	147	147	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	421						78
50	49	589/4	589/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	422						
51	50	295/2	295/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	423						79
51	50	591/4	591/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	424						79
51	50	148	148	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	425						79
51	50	593/4	593/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	426						
51	50	297/2	297/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	427						80
51	50	595/4	595/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	428						80
51	50	149	149	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	429						80
51	50	597/4	597/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	430						
51	50	299/2	299/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	431						81
51	50	599/4	599/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	432						81
51	50	150	150	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	433						81
51	50	601/4	601/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	434						
52	51	301/2	301/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	435						
52	51	151	151	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	436						82
52	51	605/4	605/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	437						
52	51	303/2	303/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	438						83
52	51	607/4	607/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	439						
52	51	152	152	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	440						84
52	51	609/4	609/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	441						
52	51	305/2	305/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	442						85
52	51	611/4	611/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	443						
52	51	153	153	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	444						86
52	51	613/4	613/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	445						
53	52	307/2	307/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	446						
53	52	154	154	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	447						87
53	52	617/4	617/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	448						
53	52	309/2	309/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	449						88
53	52	619/4	619/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	450						
53	52	155	155	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	451						89
53	52	621/4	621/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	452						
53	52	311/2	311/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	453						90
53	52	623/4	623/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	454						
53	52	156	156	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	455						91
53	52	625/4	625/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	456						
54	53	313/2	313/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	457						
54	53	157	157	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	458						92
54	53	629/4	629/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	459						92
54	53	315/2	315/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	460						
54	53	158	158	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	461						
54	53	317/2	317/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	462						
54	53	159	159	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	463						
55	54	319/2	319/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	464						
55	54	160	160	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	465						93
55	54	641/4	641/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	466						93
55	54	321/2	321/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	467						
55	54	161	161	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	468						
55	54	323/2	323/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	469						
55	54	162	162	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	470						
56	55	325/2	325/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	471						
56	55	163	163	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	472						94
56	55	653/4	653/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	473						
56	55	327/2	327/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	474						
56	55	164	164	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	475						95
56	55	657/4	657/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	476						
56	55	329/2	329/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	477						
56	55	165	165	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	478						96
56	55	661/4	661/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	479						
57	56	331/2	331/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	480						
57	56	166	166	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	481						97
57	56	665/4	665/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	482						
57	56	333/2	333/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	483						
57	56	167	167	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	484						98
57	56	669/4	669/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	485						
57	56	335/2	335/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	486						
57	56	168	168	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	487						99
57	56	673/4	673/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	488						
58	57	337/2	337/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	489						
58	57	675/4	675/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	490						
58	57	169	169	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	491						
58	57	677/4	677/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	492						
58	57	339/2	339/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	493						
58	57	170	170	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	494						100
58	57	681/4	681/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	495						
58	57	341/2	341/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	496						101
58	57	683/4	683/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	497						101
58	57	171	171	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	498						101
58	57	685/4	685/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	499						
59	58	343/2	343/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	500						
59	58	172	172	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	501						
59	58	345/2	345/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	502						
59	58	173	173	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	503						102
59	58	693/4	693/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	504						
59	58	347/2	347/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	505						103
59	58	695/4	695/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	506						103
59	58	174	174	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	507						103
59	58	697/4	697/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	508						
60	59	349/2	349/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	509						
60	59	175	175	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	510						
60	59	351/2	351/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	511						
60	59	703/4	703/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	512						104
60	59	176	176	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	513						104
60	59	705/4	705/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	514						
60	59	353/2	353/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	515						105
60	59	707/4	707/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	516						105
60	59	177	177	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	517						105
60	59	709/4	709/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	518						
61	60	355/2	355/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	519						106
61	60	711/4	711/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	520						106
61	60	178	178	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	521						106
61	60	713/4	713/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	522						
61	60	357/2	357/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	523						107
61	60	715/4	715/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	524						107
61	60	179	179	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	525						107
61	60	717/4	717/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	526						
61	60	359/2	359/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	527						108
61	60	719/4	719/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	528						108
61	60	180	180	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	529						108
61	60	721/4	721/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	530						
62	61	361/2	361/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	531						109
62	61	723/4	723/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	532						109
62	61	181	181	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	533						109
62	61	725/4	725/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	534						
62	61	363/2	363/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	535						110
62	61	727/4	727/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	536						110
62	61	182	182	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	537						110
62	61	729/4	729/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	538						
62	61	365/2	365/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	539						111
62	61	731/4	731/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	540						111
62	61	183	183	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	541						111
62	61	733/4	733/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	542						
63	62	367/2	367/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	543						112
63	62	735/4	735/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	544						112
63	62	184	184	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	545						112
63	62	737/4	737/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	546						
63	62	369/2	369/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	547						113
63	62	739/4	739/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	548						113
63	62	185	185	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	549						113
63	62	741/4	741/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	550						
63	62	371/2	371/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	551						114
63	62	743/4	743/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	552						114
63	62	186	186	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	553						114
63	62	745/4	745/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	554						
64	63	373/2	373/2	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	555						115
64	63	747/4	747/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	556						115
64	63	187	187	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	557						115
64	63	749/4	749/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	558						
64	63	375/2	375/2	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	559						116
64	63	751/4	751/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	560						116
64	63	188	188	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	561						116
64	63	753/4	753/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	562						
64	63	377/2	377/2	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	563						117
64	63	755/4	755/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	564						117
64	63	189	189	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	565						117
64	63	757/4	757/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	566						
65	64	379/2	379/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	567						
65	64	190	190	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	568						118
65	64	761/4	761/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	569						118
65	64	381/2	381/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	570						
65	64	191	191	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	571						
65	64	383/2	383/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	572						
65	64	192	192	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	573						
66	65	385/2	385/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	574						
66	65	193	193	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	575						119
66	65	773/4	773/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	576						119
66	65	387/2	387/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	577						
