mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
52	50	150	150	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	293							
53	51	301/2	301/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	294							
53	51	151	151	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	295							
53	51	303/2	303/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	296							
53	51	152	152	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	297							
53	51	305/2	305/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	298							
53	51	153	153	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	299							
54	52	307/2	307/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	300							
54	52	154	154	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	301							
54	52	309/2	309/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	302							
54	52	155	155	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	303							
54	52	311/2	311/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	304							
54	52	156	156	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	305							
55	53	313/2	313/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	306							
55	53	157	157	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	307							23
55	53	315/2	315/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	308							23
55	53	158	158	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	309							23
55	53	317/2	317/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	310							23
55	53	159	159	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	311							
56	54	319/2	319/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	312							
56	54	160	160	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	313							24
56	54	321/2	321/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	314							24
56	54	161	161	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	315							24
56	54	323/2	323/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	316							24
56	54	162	162	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	317							
57	55	325/2	325/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	318							
57	55	163	163	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	319							25
57	55	327/2	327/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	320							25
57	55	164	164	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	321							25
57	55	329/2	329/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	322							25
57	55	165	165	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	323							
58	56	331/2	331/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	324							
58	56	167	167	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	325							26
58	56	669/4	669/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	326							26
58	56	335/2	335/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	327							26
58	56	671/4	671/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	328							26
58	56	168	168	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	329							26
58	56	673/4	673/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	330							
59	57	337/2	337/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	331							
59	57	169	169	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	332							
59	57	339/2	339/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	333							
59	57	170	170	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	334							
59	57	341/2	341/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	335							
59	57	171	171	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	336							
60	58	343/2	343/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	337							
60	58	172	172	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	338							27
60	58	345/2	345/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	339							27
60	58	173	173	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	340							27
60	58	347/2	347/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	341							27
60	58	174	174	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	342							
61	59	349/2	349/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	343							
61	59	175	175	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	344							28
61	59	351/2	351/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	345							28
61	59	176	176	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	346							
61	59	353/2	353/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	347							
61	59	177	177	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	348							
62	60	355/2	355/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	349							
62	60	178	178	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	350							
62	60	357/2	357/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	351							
62	60	179	179	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	352							
62	60	359/2	359/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	353							
62	60	180	180	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	354							
63	61	361/2	361/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	355							29
63	61	181	181	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	356							29
63	61	363/2	363/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	357							
63	61	182	182	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	358							
63	61	365/2	365/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	359							
63	61	183	183	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	360							
64	62	367/2	367/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	361							
64	62	184	184	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	362							
64	62	369/2	369/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	363							
64	62	185	185	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	364							30
64	62	371/2	371/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	365							30
64	62	186	186	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	366							
65	63	373/2	373/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	367							
65	63	187	187	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	368							
65	63	375/2	375/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	369							
65	63	188	188	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	370							
65	63	377/2	377/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	371							
65	63	189	189	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	372							
66	64	379/2	379/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	373							
66	64	190	190	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	374							
66	64	381/2	381/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	375							
66	64	191	191	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	376							31
66	64	383/2	383/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	377							31
66	64	192	192	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	378							
67	65	385/2	385/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	379							
67	65	193	193	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	380							32
67	65	387/2	387/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	381							32
67	65	194	194	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	382							32
67	65	389/2	389/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	383							32
67	65	195	195	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	384							
68	66	391/2	391/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	385							
68	66	196	196	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	386							
68	66	393/2	393/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	387							
68	66	197	197	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	388							
68	66	395/2	395/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	389							
68	66	198	198	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	390							
69	67	397/2	397/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	391							
69	67	199	199	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	392							33
69	67	399/2	399/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	393							33
69	67	200	200	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	394							33
69	67	401/2	401/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	395							33
69	67	201	201	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	396							
70	68	403/2	403/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	397							
70	68	202	202	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	398							
70	68	405/2	405/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	399							
70	68	203	203	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	400							
70	68	407/2	407/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	401							
70	68	204	204	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	402							
71	69	409/2	409/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	403							
71	69	205	205	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	404							
71	69	411/2	411/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	405							34
71	69	206	206	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	406							34
71	69	413/2	413/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	407							34
71	69	207	207	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	408							
72	70	415/2	415/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	409							
72	70	208	208	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	410							
72	70	417/2	417/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	411							
72	70	209	209	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	412							
72	70	419/2	419/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	413							
72	70	210	210	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	414							
73	71	421/2	421/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	415							
73	71	211	211	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	416							35
73	71	423/2	423/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	417							35
73	71	212	212	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	418							35
73	71	425/2	425/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	419							35
73	71	213	213	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	420							
74	72	427/2	427/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	421							
74	72	214	214	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	422							
74	72	429/2	429/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	423							
74	72	215	215	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	424							
74	72	431/2	431/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	425							
74	72	216	216	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	426							
75	73	433/2	433/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	427							
75	73	217	217	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	428							
75	73	435/2	435/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	429							
75	73	218	218	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	430							
75	73	437/2	437/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	431							
75	73	219	219	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	432							
76	74	439/2	439/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	433							
76	74	220	220	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	434							
76	74	441/2	441/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	435							
76	74	221	221	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	436							
76	74	443/2	443/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	437							
76	74	222	222	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	438							
77	75	445/2	445/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	439							
77	75	223	223	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	440							
77	75	447/2	447/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	441							
77	75	224	224	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	442							
77	75	449/2	449/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	443							
77	75	225	225	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	444							
78	76	451/2	451/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	445							
78	76	226	226	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	446							
78	76	453/2	453/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	447							
78	76	227	227	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	448							
78	76	455/2	455/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	449							
78	76	228	228	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	450							
79	77	457/2	457/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	451							
79	77	229	229	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	452							
79	77	459/2	459/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	453							
79	77	230	230	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	454							
79	77	461/2	461/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	455							
79	77	231	231	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	456							
80	78	463/2	463/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	457							
80	78	232	232	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	458							
80	78	465/2	465/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	459							
80	78	233	233	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	460							
80	78	467/2	467/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	461							
80	78	234	234	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	462							
81	79	469/2	469/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	463							
81	79	235	235	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	464							
81	79	471/2	471/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	465							
81	79	236	236	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	466							
81	79	473/2	473/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	467							
81	79	237	237	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	468							
82	80	475/2	475/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	469							
82	80	239	239	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	470							
82	80	479/2	479/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	471							
82	80	240	240	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	472							
83	81	481/2	481/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	473							36
83	81	241	241	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	474							36
83	81	483/2	483/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	475							
83	81	242	242	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	476							
83	81	485/2	485/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	477							
83	81	243	243	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	478							
84	82	487/2	487/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	479							37
84	82	244	244	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	480							37
84	82	489/2	489/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	481							
84	82	245	245	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	482							
84	82	491/2	491/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	483							
84	82	246	246	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	484							
85	83	493/2	493/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	485							
85	83	247	247	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	486							
85	83	495/2	495/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	487							
85	83	248	248	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	488							
85	83	497/2	497/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	489							
85	83	249	249	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	490							
86	84	499/2	499/2	2.0	0	0	Chord	6/8	1	1	1/2	1/2	1	491							
