mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
26	25	299/2	299/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	290							93
26	25	150	150	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	291							
27	26	301/2	301/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	292							94
27	26	151	151	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	293							94
27	26	303/2	303/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	294							
27	26	152	152	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	295							95
27	26	305/2	305/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	296							95
27	26	153	153	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	297							
27	26	307/2	307/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	298							96
27	26	154	154	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	299							96
27	26	309/2	309/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	300							
27	26	155	155	1.0	9/8	9/8	Chord	12/8	1	1	1/4	1/4	1	301							
27	26	156	156	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	302							
28	27	313/2	313/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	303							97
28	27	157	157	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	304							97
28	27	315/2	315/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	305							
28	27	158	158	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	306							98
28	27	317/2	317/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	307							98
28	27	159	159	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	308							
28	27	319/2	319/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	309							99
28	27	160	160	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	310							99
28	27	321/2	321/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	311							
28	27	161	161	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	312							100
28	27	323/2	323/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	313							100
28	27	162	162	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	314							
29	28	325/2	325/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	315							101
29	28	163	163	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	316							101
29	28	327/2	327/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	317							
29	28	164	164	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	318							102
29	28	329/2	329/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	319							102
29	28	165	165	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	320							
29	28	331/2	331/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	321							
29	28	167	167	1.0	9/8	9/8	Chord	12/8	1	1	1/4	1/4	1	322							
29	28	168	168	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	323							
30	29	337/2	337/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	324							103
30	29	169	169	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	325							103
30	29	339/2	339/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	326							
30	29	170	170	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	327							104
30	29	341/2	341/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	328							104
30	29	171	171	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	329							
30	29	343/2	343/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	330							105
30	29	172	172	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	331							105
30	29	345/2	345/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	332							
30	29	173	173	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	333							106
30	29	347/2	347/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	334							106
30	29	174	174	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	335							
31	30	349/2	349/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	336							107
31	30	175	175	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	337							107
31	30	351/2	351/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	338							
31	30	176	176	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	339							108
31	30	353/2	353/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	340							108
31	30	177	177	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	341							
31	30	355/2	355/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	342							109
31	30	178	178	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	343							109
31	30	357/2	357/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	344							
31	30	179	179	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	345							110
31	30	359/2	359/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	346							110
31	30	180	180	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	347							
32	31	361/2	361/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	348							111
32	31	181	181	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	349							111
32	31	363/2	363/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	350							
32	31	182	182	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	351							112
32	31	365/2	365/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	352							112
32	31	183	183	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	353							
32	31	367/2	367/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	354							113
32	31	184	184	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	355							113
32	31	369/2	369/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	356							
32	31	185	185	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	357							114
32	31	371/2	371/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	358							114
32	31	186	186	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	359							
33	32	373/2	373/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	360							115
33	32	187	187	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	361							115
33	32	375/2	375/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	362							
33	32	188	188	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	363							116
33	32	377/2	377/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	364							116
33	32	189	189	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	365							
33	32	379/2	379/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	366							117
33	32	190	190	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	367							117
33	32	381/2	381/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	368							
33	32	191	191	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	369							118
33	32	383/2	383/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	370							118
33	32	192	192	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	371							
34	33	385/2	385/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	372							119
34	33	193	193	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	373							119
34	33	387/2	387/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	374							
34	33	194	194	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	375							120
34	33	389/2	389/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	376							120
34	33	195	195	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	377							
34	33	391/2	391/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	378							121
34	33	196	196	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	379							121
34	33	393/2	393/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	380							
34	33	197	197	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	381							122
34	33	395/2	395/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	382							122
34	33	198	198	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	383							
35	34	397/2	397/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	384							123
35	34	199	199	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	385							123
35	34	399/2	399/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	386							
35	34	200	200	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	387							124
35	34	401/2	401/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	388							124
35	34	201	201	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	389							
35	34	403/2	403/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	390							125
35	34	202	202	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	391							125
35	34	405/2	405/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	392							
35	34	203	203	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	393							126
35	34	407/2	407/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	394							126
35	34	204	204	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	395							
36	35	409/2	409/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	396							127
36	35	205	205	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	397							127
36	35	411/2	411/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	398							
36	35	206	206	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	399							128
36	35	413/2	413/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	400							128
36	35	207	207	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	401							
36	35	415/2	415/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	402							129
36	35	208	208	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	403							129
36	35	417/2	417/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	404							
36	35	209	209	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	405							130
36	35	419/2	419/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	406							130
36	35	210	210	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	407							
37	36	421/2	421/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	408							131
37	36	211	211	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	409							131
37	36	423/2	423/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	410							
37	36	212	212	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	411							132
37	36	425/2	425/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	412							132
37	36	213	213	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	413							
37	36	427/2	427/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	414							133
37	36	214	214	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	415							133
37	36	429/2	429/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	416							
37	36	215	215	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	417							134
37	36	431/2	431/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	418							134
37	36	216	216	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	419							
38	37	433/2	433/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	420							135
38	37	217	217	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	421							135
38	37	435/2	435/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	422							
38	37	218	218	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	423							136
38	37	437/2	437/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	424							136
38	37	219	219	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	425							
38	37	439/2	439/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	426							137
38	37	220	220	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	427							137
38	37	441/2	441/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	428							
38	37	221	221	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	429							138
38	37	443/2	443/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	430							138
38	37	222	222	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	431							
39	38	445/2	445/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	432							139
39	38	223	223	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	433							139
39	38	447/2	447/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	434							
39	38	224	224	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	435							140
39	38	449/2	449/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	436							140
39	38	225	225	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	437							
39	38	451/2	451/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	438							141
39	38	226	226	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	439							141
39	38	453/2	453/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	440							
39	38	227	227	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	441							142
39	38	455/2	455/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	442							142
39	38	228	228	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	443							
40	39	457/2	457/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	444							143
40	39	229	229	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	445							143
40	39	459/2	459/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	446							
40	39	230	230	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	447							144
40	39	461/2	461/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	448							144
40	39	231	231	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	449							
40	39	463/2	463/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	450							145
40	39	232	232	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	451							145
40	39	465/2	465/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	452							
40	39	233	233	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	453							146
40	39	467/2	467/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	454							146
40	39	234	234	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	455							
41	40	469/2	469/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	456							147
41	40	235	235	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	457							147
41	40	471/2	471/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	458							
41	40	236	236	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	459							148
41	40	473/2	473/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	460							148
41	40	237	237	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	461							
41	40	475/2	475/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	462							149
41	40	238	238	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	463							149
41	40	477/2	477/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	464							
41	40	239	239	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	465							150
41	40	479/2	479/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	466							150
41	40	240	240	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	467							
42	41	481/2	481/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	468							151
42	41	241	241	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	469							151
42	41	483/2	483/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	470							
42	41	242	242	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	471							152
42	41	485/2	485/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	472							152
42	41	243	243	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	473							
42	41	487/2	487/2	0.5	3/4	3/4	Chord	12/8	1	1	1/8	1/8	1	474							153
42	41	244	244	0.5	7/8	7/8	Chord	12/8	1	1	1/8	1/8	1	475							153
42	41	489/2	489/2	0.5	1	1	Chord	12/8	1	1	1/8	1/8	1	476							
42	41	245	245	0.5	9/8	9/8	Chord	12/8	1	1	1/8	1/8	1	477							154
42	41	491/2	491/2	0.5	5/4	5/4	Chord	12/8	1	1	1/8	1/8	1	478							154
42	41	246	246	0.5	11/8	11/8	Chord	12/8	1	1	1/8	1/8	1	479							
43	42	493/2	493/2	0.5	0	0	Chord	12/8	1	1	1/8	1/8	1	480							155
43	42	247	247	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	481							155
43	42	495/2	495/2	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	482							
43	42	248	248	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	483							
43	42	497/2	497/2	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	484							
43	42	249	249	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	485							
43	42	499/2	499/2	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	486							
43	42	251	251	1.0	9/8	9/8	Chord	12/8	1	1	1/4	1/4	1	487							
