mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
61	59	175/2	175/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	291							60
61	59	351/4	351/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	292							60
61	59	88	88	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	293							60
61	59	353/4	353/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	294							60
61	59	177/2	177/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	295							
61	59	355/4	355/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	296							
62	60	89	89	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	297							61
62	60	357/4	357/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	298							61
62	60	179/2	179/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	299							
62	60	359/4	359/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	300							
62	60	90	90	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	301							
62	60	361/4	361/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	302							
63	61	181/2	181/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	303							62
63	61	363/4	363/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	304							
63	61	91	91	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	305							63
63	61	365/4	365/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	306							
63	61	183/2	183/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	307							64
63	61	367/4	367/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	308							
63	61	181/2	181/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	309							
63	61	181/2	181/2	0.5	0	0	Chord	3/8	1	3	1/8	1/8	1	310							
64	62	92	92	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	311							65
64	62	369/4	369/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	312							
64	62	185/2	185/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	313							66
64	62	371/4	371/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	314							
64	62	93	93	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	315							67
64	62	373/4	373/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	316							
64	62	92	92	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	317							
65	63	187/2	187/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	318							68
65	63	375/4	375/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	319							
65	63	94	94	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	320							69
65	63	377/4	377/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	321							
65	63	189/2	189/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	322							70
65	63	379/4	379/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	323							
65	63	187/2	187/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	324							
66	64	95	95	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	325							71
66	64	381/4	381/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	326							
66	64	191/2	191/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	327							72
66	64	383/4	383/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	328							
66	64	96	96	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	329							73
66	64	385/4	385/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	330							
66	64	95	95	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	331							
67	65	193/2	193/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	332							
67	65	387/4	387/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	333							74
67	65	97	97	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	334							74
67	65	389/4	389/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	335							74
67	65	195/2	195/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	336							74
67	65	391/4	391/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	337							
68	66	98	98	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	338							
68	66	393/4	393/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	339							75
68	66	197/2	197/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	340							
68	66	395/4	395/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	341							76
68	66	99	99	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	342							
68	66	397/4	397/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	343							
69	67	199/2	199/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	344							
69	67	399/4	399/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	345							77
69	67	100	100	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	346							77
69	67	401/4	401/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	347							
69	67	201/2	201/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	348							
69	67	403/4	403/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	349							
70	68	101	101	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	350							
70	68	405/4	405/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	351							
70	68	203/2	203/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	352							
70	68	407/4	407/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	353							
70	68	102	102	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	354							
70	68	409/4	409/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	355							
71	69	205/2	205/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	356							78
71	69	411/4	411/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	357							
71	69	103	103	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	358							79
71	69	413/4	413/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	359							
71	69	207/2	207/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	360							80
71	69	415/4	415/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	361							
71	69	205/2	205/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	362							
71	69	103	103	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	363							
71	69	207/2	207/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	364							
72	70	104	104	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	365							81
72	70	417/4	417/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	366							
72	70	209/2	209/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	367							82
72	70	419/4	419/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	368							
72	70	105	105	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	369							83
72	70	421/4	421/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	370							
72	70	104	104	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	371							
72	70	209/2	209/2	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	372							
72	70	105	105	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	373							
73	71	211/2	211/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	374							84
73	71	423/4	423/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	375							
73	71	106	106	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	376							85
73	71	425/4	425/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	377							
73	71	213/2	213/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	378							86
73	71	427/4	427/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	379							
73	71	211/2	211/2	0.5	0	0	Chord	3/8	1	2	1/8	1/8	1	380							
73	71	106	106	0.5	1/8	1/8	Chord	3/8	1	2	1/8	1/8	1	381							
73	71	213/2	213/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8	1/8	1	382							
74	72	107	107	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	383							
74	72	108	108	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	384							87
74	72	433/4	433/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	385							
74	72	107	107	1.0	0	0	Chord	3/8	1	2	1/4	1/4	1	386							
74	72	107	107	1.0	0	0	Chord	3/8	1	3	1/4	1/4	1	387							
75	73	217/2	217/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	388							
75	73	435/4	435/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	389							88
75	73	109	109	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	390							88
75	73	437/4	437/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	391							88
75	73	219/2	219/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	392							88
75	73	439/4	439/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	393							
76	74	110	110	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	394							
76	74	441/4	441/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	395							89
76	74	221/2	221/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	396							89
76	74	443/4	443/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	397							89
76	74	111	111	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	398							89
76	74	445/4	445/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	399							
77	75	223/2	223/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	400							
77	75	447/4	447/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	401							
77	75	112	112	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	402							
77	75	449/4	449/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	403							
77	75	225/2	225/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	404							
77	75	451/4	451/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	405							
78	76	113	113	1.0	0	0	Chord	3/8	1	1	1/4	1/4	1	406							
