mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
53	53	631/4	631/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	572								
53	53	158	158	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	573								105
53	53	633/4	633/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	574								105
53	53	317/2	317/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	575								
53	53	635/4	635/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	576								
54	54	159	159	0.0	0	0	Dynamic	3/4	1	1	0				f							
54	54	159	159	0.75	0	0	Chord	3/4	1	1	3/16	1/8	3/2	577								
54	54	639/4	639/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	578								
54	54	160	160	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	579								106
54	54	641/4	641/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	580								106
54	54	321/2	321/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	581								106
54	54	643/4	643/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	582								106
54	54	161	161	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	583								106
54	54	645/4	645/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	584								106
54	54	323/2	323/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	585								106
54	54	647/4	647/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	586								106
54	54	159	159	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	587								
55	55	162	162	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	588								
55	55	649/4	649/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	589								107
55	55	325/2	325/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	590								107
55	55	651/4	651/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	591								
55	55	163	163	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	592								108
55	55	653/4	653/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	593								108
55	55	327/2	327/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	594								108
55	55	655/4	655/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	595								108
55	55	164	164	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	596								108
55	55	657/4	657/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	597								108
55	55	329/2	329/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	598								108
55	55	659/4	659/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	599								108
56	56	165	165	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	600								
56	56	661/4	661/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	601								109
56	56	331/2	331/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	602								109
56	56	663/4	663/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	603								
56	56	166	166	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	604								110
56	56	665/4	665/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	605								110
56	56	333/2	333/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	606								110
56	56	667/4	667/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	607								110
56	56	167	167	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	608								110
56	56	669/4	669/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	609								110
56	56	335/2	335/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	610								110
56	56	671/4	671/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	611								110
57	57	168	168	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	612								
57	57	673/4	673/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	613								111
57	57	337/2	337/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	614								111
57	57	675/4	675/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	615								
57	57	169	169	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	616								
57	57	677/4	677/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	617								
57	57	339/2	339/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	618								
57	57	679/4	679/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	619								
57	57	170	170	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	620								
57	57	681/4	681/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	621								
57	57	341/2	341/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	622								
57	57	683/4	683/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	623								
58	58	171	171	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	624								
58	58	685/4	685/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	625								112
58	58	343/2	343/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	626								112
58	58	687/4	687/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	627								
58	58	172	172	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	628								
58	58	689/4	689/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	629								113
58	58	345/2	345/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	630								113
58	58	691/4	691/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	631								
58	58	173	173	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	632								
58	58	693/4	693/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	633								
58	58	347/2	347/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	634								
58	58	695/4	695/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	635								
59	59	174	174	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	636								
60	60	177	177	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	637								
61	61	180	180	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	638								
62	62	183	183	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	639								
63	63	186	186	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	640								
