mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
44	44	525/4	525/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	292							
44	44	263/2	263/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	293							
44	44	527/4	527/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	294							
45	45	132	132	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	295							
45	45	529/4	529/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	296							
45	45	265/2	265/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	297							
45	45	531/4	531/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	298							
45	45	133	133	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	299							
45	45	267/2	267/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	300							
45	45	134	134	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	301							
45	45	269/2	269/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	302							
45	45	539/4	539/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	303							
46	46	135	135	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	304							
