mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	8	0	0	4/4	1	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
9	8	1/4	1/4	4/4	1	1	iv	iio6	d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
9	8	1/2	1/2	4/4	1	1	V7		d	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
10	9	0	0	4/4	1	1	i6		d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
10	9	1/4	1/4	4/4	1	1	V		d	v		V	V							M	1	1	1, 5, 2		1	1
10	9	1/2	1/2	4/4	1	1	viio7/V		d	v		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
11	10	0	0	4/4	1	1	#viio64		d	v		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
11	10	1/2	1/2	4/4	1	1	i6		d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
12	11	0	0	4/4	1	1	V65		d	v		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
12	11	1/2	1/2	4/4	1	1	i(94)		d	v		i(94)	i			94				m	1	1	0, -1, 1	2	0	0
12	11	5/8	5/8	4/4	1	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
12	11	3/4	3/4	4/4	1	1	V		d	v		V	V							M	1	1	1, 5, 2		1	1
13	12	0	0	4/4	1	1	i		d	v		i	i							m	1	1	0, -3, 1		0	0
13	12	3/16	3/16	4/4	1	1	V7/iv		d	v		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
13	12	3/8	3/8	4/4	1	1	iv6		d	v		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
13	12	5/8	5/8	4/4	1	1	#viio		d	v		#viio	#vii	o						o	1	1	5, 2, -1		5	5
13	12	3/4	3/4	4/4	1	1	i}		d	v		i	i						}	m	1	1	0, -3, 1		0	0
14	12	0	15/16	4/4	1	1	i.V{		d	i		V	V						{	M	1	1	1, 5, 2		1	1
16	14	0	0	4/4	1	1	i6		d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
16	14	1/4	1/4	4/4	1	1	IV6		d	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
16	14	3/8	3/8	4/4	1	1	V6		d	i		V6	V		6					M	1	1	5, 2, 1		1	5
16	14	1/2	1/2	4/4	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
16	14	3/4	3/4	4/4	1	1	iv.V2		d	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
17	15	0	0	4/4	1	1	i6		d	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	15	1/4	1/4	4/4	1	1	V65		d	iv		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
17	15	1/2	1/2	4/4	1	1	i		d	iv		i	i							m	1	1	0, -3, 1		0	0
18	16	0	0	4/4	1	1	iv6		d	iv		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
18	16	3/8	3/8	4/4	1	1	VI		d	iv		VI	VI							M	1	1	-4, 0, -3		-4	-4
18	16	1/2	1/2	4/4	1	1	i64		d	iv		i64	i		64					m	1	1	1, 0, -3		0	1
19	17	0	0	4/4	1	1	iv7		d	iv		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
19	17	1/4	1/4	4/4	1	1	ii%65		d	iv		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
19	17	1/2	1/2	4/4	1	1	V2		d	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
20	18	0	0	4/4	1	1	i6		d	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
20	18	1/4	1/4	4/4	1	1	V		d	iv		V	V							M	1	1	1, 5, 2		1	1
20	18	1/2	1/2	4/4	1	1	i}{		d	iv		i	i						}{	m	1	1	0, -3, 1		0	0
21	19	0	0	4/4	1	1	i.V2/III		d	i		V2/III	V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
21	19	1/2	1/2	4/4	1	1	III6		d	i		III6	III		6					M	1	1	1, -2, -3		-3	1
21	19	3/4	3/4	4/4	1	1	viio/III		d	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
22	20	0	0	4/4	1	1	III		d	i		III	III							M	1	1	-3, 1, -2		-3	-3
22	20	1/2	1/2	4/4	1	1	iv7		d	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
23	21	0	0	4/4	1	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	21	1/2	1/2	4/4	1	1	VI		d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
23	21	3/4	3/4	4/4	1	1	viio7/V		d	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
24	22	0	0	4/4	1	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
24	22	1/4	1/4	4/4	1	1	V65/iv		d	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
24	22	1/2	1/2	4/4	1	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
24	22	3/4	3/4	4/4	1	1	viio7/V		d	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
25	23	0	0	4/4	1	1	#viio7		d	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
25	23	1/2	1/2	4/4	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
25	23	3/4	3/4	4/4	1	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
26	24	0	0	4/4	1	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
26	24	1/4	1/4	4/4	1	1	#viio65		d	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
26	24	1/2	1/2	4/4	1	1	i}		d	i		i	i						}	m	1	1	0, -3, 1		0	0
