mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
74	74	1/2	1/2	2/2	1	1	iv64(2)		g	i		iv64(2)		iv		64	2				m	1	1	0, 1, -4		-1	0
74	74	5/8	5/8	2/2	1	1	iv64		g	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
74	74	7/8	7/8	2/2	1	1	iio		g	i		iio		ii	o						o	1	1	2, -1, -4		2	2
75	75	0	0	2/2	1	1	V65		g	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
75	75	1/4	1/4	2/2	1	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
75	75	1/2	1/2	2/2	1	1	iv65(2)		g	i		iv65(2)		iv		65	2				mm7	1	1	-4, 0, -3, 1		-1	-4
75	75	3/4	3/4	2/2	1	1	V43/V		g	i		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
76	76	0	0	2/2	1	1	V7		g	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
76	76	1/4	1/4	2/2	1	1	V(64)		g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
76	76	1/2	1/2	2/2	1	1	V7/VII		g	i		V7/VII		V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
76	76	3/4	3/4	2/2	1	1	VII64		g	i		VII64		VII		64					M	1	1	-1, -2, 2		-2	-1
77	77	0	0	2/2	1	1	i6(2)		g	i		i6(2)		i		6	2				m	1	1	-3, 1, 2		0	-3
77	77	1/4	1/4	2/2	1	1	VI64		g	i		VI64		VI		64					M	1	1	-3, -4, 0		-4	-3
77	77	1/2	1/2	2/2	1	1	V7/v		g	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
77	77	3/4	3/4	2/2	1	1	V(64)/v		g	i		V(64)/v		V			64	v			M	1	1	2, 1, -2		2	2
78	78	0	0	2/2	1	1	V7/iv		g	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
78	78	1/2	1/2	2/2	1	1	V(64)/iv		g	i		V(64)/iv		V			64	iv			M	1	1	0, -1, -4		0	0
79	79	0	0	2/2	1	1	#viio65		g	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
80	80	0	0	2/2	1	1	i6}		g	i		i6		i		6				}	m	1	1	-3, 1, 0		0	-3
80	80	1/8	1/8	2/2	1	1	{		g	i										{		1	1				
80	80	1/4	1/4	2/2	1	1	#viio/iv		g	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
80	80	1/2	1/2	2/2	1	1	iv(9)		g	i		iv(9)		iv			9				m	1	1	-1, -4, 0	1	-1	-1
80	80	5/8	5/8	2/2	1	1	iv		g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
80	80	3/4	3/4	2/2	1	1	iio6		g	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
81	81	0	0	2/2	1	1	V7		g	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
81	81	1/2	1/2	2/2	1	1	V(13)		g	i		V(13)		V			13				M	1	1	1, 5, 2	-3	1	1
81	81	5/8	5/8	2/2	1	1	V(64)		g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
82	82	0	0	2/2	1	1	viio65/V		g	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
82	82	1/2	1/2	2/2	1	1	V7		g	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
82	82	5/8	5/8	2/2	1	1	V(64)		g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
83	83	0	0	2/2	1	1	V(4)		g	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
83	83	1/4	1/4	2/2	1	1	V43		g	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
83	83	1/2	1/2	2/2	1	1	V65/iv		g	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
83	83	3/4	3/4	2/2	1	1	iv		g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
84	84	0	0	2/2	1	1	V65/III		g	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
84	84	1/4	1/4	2/2	1	1	III		g	i		III		III							M	1	1	-3, 1, -2		-3	-3
84	84	3/8	3/8	2/2	1	1	III6		g	i		III6		III		6					M	1	1	1, -2, -3		-3	1
84	84	1/2	1/2	2/2	1	1	iv6(2)		g	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
84	84	5/8	5/8	2/2	1	1	iv6		g	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
85	85	0	0	2/2	1	1	V7		g	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
85	85	1/4	1/4	2/2	1	1	V		g	i		V		V							M	1	1	1, 5, 2		1	1
85	85	1/2	1/2	2/2	1	1	V(64)		g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
85	85	7/8	7/8	2/2	1	1	V		g	i		V		V							M	1	1	1, 5, 2		1	1
86	86	0	0	2/2	1	1	#viio2		g	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
86	86	1/8	1/8	2/2	1	1	V(64)		g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
86	86	3/8	3/8	2/2	1	1	V65/V		g	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
86	86	1/2	1/2	2/2	1	1	V(64)		g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
86	86	3/4	3/4	2/2	1	1	V		g	i		V		V							M	1	1	1, 5, 2		1	1
87	87	0	0	2/2	1	1	i}{		g	i		i		i						}{	m	1	1	0, -3, 1		0	0
87	87	1/2	1/2	2/2	1	1	#vi%7/iv		g	i		#vi%7/iv		#vi	%	7		iv			%7	1	1	2, -1, -4, 0		2	2
87	87	3/4	3/4	2/2	1	1	V7/iv		g	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
88	88	0	0	2/2	1	1	iv64		g	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
88	88	1/2	1/2	2/2	1	1	#viio7		g	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
88	88	3/4	3/4	2/2	1	1	i		g	i		i		i							m	1	1	0, -3, 1		0	0
89	89	0	0	2/2	1	1	iv64		g	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
89	89	1/2	1/2	2/2	1	1	#viio65		g	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
90	90	0	0	2/2	1	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
90	90	1/2	1/2	2/2	1	1	ii%65		g	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
91	91	0	0	2/2	1	1	III6(2)		g	i		III6(2)		III		6	2				M	1	1	1, -2, -1		-3	1
91	91	1/8	1/8	2/2	1	1	III6		g	i		III6		III		6					M	1	1	1, -2, -3		-3	1
91	91	1/4	1/4	2/2	1	1	II6(2)		g	i		II6(2)		II		6	2				M	1	1	6, 3, -3		2	6
91	91	3/8	3/8	2/2	1	1	ii6		g	i		ii6		ii		6					m	1	1	-1, 3, 2		2	-1
91	91	1/2	1/2	2/2	1	1	I6(2)		g	i		I6(2)		I		6	2				M	1	1	4, 1, 2		0	4
91	91	5/8	5/8	2/2	1	1	i6		g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
91	91	3/4	3/4	2/2	1	1	VII6(2)		g	i		VII6(2)		VII		6	2				M	1	1	2, -1, 0		-2	2
91	91	7/8	7/8	2/2	1	1	vii6		g	i		vii6		vii		6					m	1	1	-5, -1, -2		-2	-5
92	92	0	0	2/2	1	1	VI6(2)		g	i		VI6(2)		VI		6	2				M	1	1	0, -3, -2		-4	0
92	92	1/8	1/8	2/2	1	1	VI6		g	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
92	92	1/4	1/4	2/2	1	1	V6(2)		g	i		V6(2)		V		6	2				M	1	1	5, 2, -4		1	5
92	92	3/8	3/8	2/2	1	1	v6		g	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
92	92	1/2	1/2	2/2	1	1	IV6(2)		g	i		IV6(2)		IV		6	2				M	1	1	3, 0, 1		-1	3
92	92	5/8	5/8	2/2	1	1	IV6		g	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3
92	92	3/4	3/4	2/2	1	1	iv		g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
93	93	0	0	2/2	1	1	V7		g	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
93	93	7/8	7/8	2/2	1	1	viio/V		g	i		viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
94	94	0	0	2/2	1	1	V(4)		g	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
94	94	1/4	1/4	2/2	1	1	V		g	i		V		V							M	1	1	1, 5, 2		1	1
94	94	1/2	1/2	2/2	1	1	i}		g	i		i		i						}	m	1	1	0, -3, 1		0	0
