mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
32	31	3/4	3/4	2/2	1	1	viio		Eb	I		viio	vii	o						o	0	0	5, 2, -1		5	5
33	32	0	0	2/2	1	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
33	32	1/2	1/2	2/2	1	1	IV6/IV		Eb	I		IV6/IV	IV		6		IV			M	0	0	2, -1, -2		-2	2
33	32	3/4	3/4	2/2	1	1	viio/IV		Eb	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
34	33	0	0	2/2	1	1	IV		Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
34	33	1/2	1/2	2/2	1	1	viio		Eb	I		viio	vii	o						o	0	0	5, 2, -1		5	5
35	34	0	0	2/2	1	1	iii		Eb	I		iii	iii							m	0	0	4, 1, 5		4	4
35	34	1/2	1/2	2/2	1	1	vi		Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
36	35	0	0	2/2	1	1	ii		Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
36	35	1/2	1/2	2/2	1	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
37	36	0	0	2/2	1	1	V65/IV		Eb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
37	36	1/2	1/2	2/2	1	1	IV(4)		Eb	I		IV(4)	IV			4				M	0	0	-1, 5, 0		-1	-1
37	36	3/4	3/4	2/2	1	1	IV		Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
38	37	0	0	2/2	1	1	vii%7		Eb	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
38	37	1/2	1/2	2/2	1	1	iii(4)		Eb	I		iii(4)	iii			4				m	0	0	4, 3, 5		4	4
38	37	3/4	3/4	2/2	1	1	iii		Eb	I		iii	iii							m	0	0	4, 1, 5		4	4
39	38	0	0	2/2	1	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
39	38	1/2	1/2	2/2	1	1	ii	viio6	Eb	I		ii	ii							m	0	0	2, -1, 3		2	2
39	38	3/4	3/4	2/2	1	1	V7		Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	39	0	0	2/2	1	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
40	39	1/4	1/4	2/2	1	1	viio7/V		Eb	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
40	39	1/2	1/2	2/2	1	1	vii%7		Eb	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
41	40	0	0	2/2	1	1	I		Eb	I		I	I							M	0	0	0, 4, 1		0	0
41	40	1/4	1/4	2/2	1	1	V		Eb	I		V	V							M	0	0	1, 5, 2		1	1
41	40	1/2	1/2	2/2	1	1	I|PAC}		Eb	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
